,DistCode,District,Subdivision,PersonName,Gender,Age,WorkerType,RegisteredYesNo,Registered2017,Registered2016
6754,HG,Hooghly,Chandannagore,MnCfZ,Male,64,Other,Yes,No,No
6755,HG,Hooghly,Chandannagore,AHznN,Male,38,Other,Yes,Yes,Yes
6756,HG,Hooghly,Chandannagore,nrCGe,Male,45,Other,No,No,No
6757,HG,Hooghly,Chandannagore,oucUu,Male,51,Transport,No,No,Yes
6758,HG,Hooghly,Chandannagore,FQea,Male,31,Other,No,No,No
6759,HG,Hooghly,Chandannagore,DlVjh,Female,20,Other,Yes,Yes,No
6760,HG,Hooghly,Chandannagore,OzJI,Female,40,Construction,Yes,Yes,Yes
6761,HG,Hooghly,Chandannagore,oFFQjY,Female,39,Transport,Yes,Yes,Yes
6762,HG,Hooghly,Chandannagore,ldzW,Female,36,Other,Yes,No,No
6763,HG,Hooghly,Chandannagore,UXofFr,Male,36,Other,Yes,Yes,Yes
6764,HG,Hooghly,Chandannagore,wDYFz,Female,36,Other,No,No,No
6765,HG,Hooghly,Chandannagore,qxVygO,Female,25,Construction,Yes,Yes,Yes
6766,HG,Hooghly,Chandannagore,eDyX,Female,33,Other,Yes,Yes,No
6767,HG,Hooghly,Chandannagore,EXfcEl,Male,29,Other,No,No,No
6768,HG,Hooghly,Chandannagore,mdEe,Female,31,Other,Yes,No,No
6769,HG,Hooghly,Chandannagore,dcyBs,Male,23,Construction,No,No,No
6770,HG,Hooghly,Chandannagore,Nzrg,Male,34,Construction,Yes,Yes,Yes
6771,HG,Hooghly,Chandannagore,vVCFzk,Female,48,Other,Yes,No,No
6772,HG,Hooghly,Chandannagore,IQKu,Female,30,Transport,Yes,Yes,Yes
6773,HG,Hooghly,Chandannagore,YGQh,Male,50,Other,Yes,Yes,Yes
6774,HG,Hooghly,Chandannagore,bYKxTU,Female,28,Construction,Yes,No,No
6775,HG,Hooghly,Chandannagore,OPlcDZ,Male,46,Other,Yes,Yes,Yes
6776,HG,Hooghly,Chandannagore,VEzwAR,Female,53,Construction,Yes,No,No
6777,HG,Hooghly,Chandannagore,rYIjy,Male,30,Construction,Yes,Yes,Yes
6778,HG,Hooghly,Chandannagore,VeUF,Female,29,Construction,Yes,Yes,Yes
6779,HG,Hooghly,Chandannagore,GGJH,Female,27,Other,Yes,Yes,Yes
6780,HG,Hooghly,Chandannagore,XQeeg,Male,31,Construction,No,No,No
6781,HG,Hooghly,Chandannagore,UHbOaD,Female,27,Transport,Yes,Yes,Yes
6782,HG,Hooghly,Chandannagore,MHrpqN,Female,54,Construction,Yes,Yes,No
6783,HG,Hooghly,Chandannagore,CUVdoC,Female,39,Transport,Yes,Yes,Yes
6784,HG,Hooghly,Chandannagore,KKAS,Female,52,Other,No,No,No
6785,HG,Hooghly,Chandannagore,KMSdYb,Male,42,Other,No,No,No
6786,HG,Hooghly,Chandannagore,vyhMXK,Male,28,Construction,Yes,No,No
6787,HG,Hooghly,Chandannagore,XDWi,Female,30,Transport,Yes,Yes,Yes
6788,HG,Hooghly,Chandannagore,iHhdh,Male,29,Other,No,No,No
6789,HG,Hooghly,Chandannagore,rqTuEk,Female,54,Other,Yes,Yes,No
6790,HG,Hooghly,Chandannagore,PUptF,Female,47,Other,No,No,No
6791,HG,Hooghly,Chandannagore,uRBy,Male,35,Other,No,No,No
6792,HG,Hooghly,Chandannagore,RthWmj,Male,20,Transport,Yes,Yes,Yes
6793,HG,Hooghly,Chandannagore,pgOk,Male,27,Transport,Yes,Yes,Yes
6794,HG,Hooghly,Chandannagore,wUYnRb,Male,55,Transport,No,No,No
6795,HG,Hooghly,Chandannagore,EQeP,Male,33,Other,Yes,Yes,Yes
6796,HG,Hooghly,Chandannagore,mhAIQ,Male,44,Transport,Yes,Yes,Yes
6797,HG,Hooghly,Chandannagore,rEqf,Female,33,Other,Yes,Yes,Yes
6798,HG,Hooghly,Chandannagore,pSlG,Male,61,Transport,Yes,No,No
6799,HG,Hooghly,Chandannagore,wRcYjp,Female,36,Construction,No,No,No
6800,HG,Hooghly,Chandannagore,CJzOI,Female,46,Construction,Yes,Yes,Yes
6801,HG,Hooghly,Chandannagore,RfaO,Male,42,Transport,Yes,No,No
6802,HG,Hooghly,Chandannagore,eDwdEt,Female,51,Other,No,No,No
6803,HG,Hooghly,Chandannagore,NIjP,Female,31,Transport,Yes,Yes,No
6804,HG,Hooghly,Chandannagore,rnvQjt,Male,33,Other,No,No,No
6805,HG,Hooghly,Chandannagore,GZAtau,Female,27,Other,No,No,No
6806,HG,Hooghly,Chandannagore,qYzXBI,Male,24,Other,Yes,Yes,No
6807,HG,Hooghly,Chandannagore,JMzIXn,Male,32,Transport,Yes,Yes,No
6808,HG,Hooghly,Chandannagore,QtQV,Male,27,Transport,Yes,Yes,Yes
6809,HG,Hooghly,Chandannagore,OORZr,Female,47,Transport,No,No,No
6810,HG,Hooghly,Chandannagore,qgbs,Female,33,Transport,Yes,Yes,No
6811,HG,Hooghly,Chandannagore,mlNZzX,Male,27,Construction,Yes,Yes,Yes
6812,HG,Hooghly,Chandannagore,tRJnR,Male,30,Other,No,No,No
6813,HG,Hooghly,Chandannagore,gZDD,Female,50,Other,Yes,Yes,No
6814,HG,Hooghly,Chandannagore,zvsTT,Male,39,Construction,No,No,No
6815,HG,Hooghly,Chandannagore,mWssAl,Male,31,Other,Yes,Yes,Yes
6816,HG,Hooghly,Chandannagore,vSPx,Male,44,Transport,Yes,Yes,Yes
6817,HG,Hooghly,Chandannagore,iSJJgr,Male,27,Other,No,No,No
6818,HG,Hooghly,Chandannagore,SjqYJ,Female,48,Other,No,Yes,No
6819,HG,Hooghly,Chandannagore,CLRVTN,Male,45,Transport,Yes,No,No
6820,HG,Hooghly,Chandannagore,WDENt,Male,36,Construction,No,No,No
6821,HG,Hooghly,Chandannagore,dyxl,Male,64,Other,Yes,No,No
6822,HG,Hooghly,Chandannagore,WDeget,Male,26,Other,Yes,No,No
6823,HG,Hooghly,Chandannagore,HDKz,Male,30,Other,Yes,Yes,Yes
6824,HG,Hooghly,Chandannagore,LcVu,Female,42,Construction,Yes,Yes,No
6825,HG,Hooghly,Chandannagore,tzSn,Female,38,Other,Yes,Yes,Yes
6826,HG,Hooghly,Chandannagore,vNPX,Male,30,Construction,No,No,Yes
6827,HG,Hooghly,Chandannagore,UGJy,Female,34,Transport,Yes,Yes,Yes
6828,HG,Hooghly,Chandannagore,gQAzK,Male,50,Construction,Yes,Yes,Yes
6829,HG,Hooghly,Chandannagore,CELC,Female,55,Transport,Yes,No,No
6830,HG,Hooghly,Chandannagore,IYqZ,Male,28,Other,Yes,Yes,Yes
6831,HG,Hooghly,Chandannagore,yuIvqP,Male,60,Construction,No,No,No
6832,HG,Hooghly,Chandannagore,psTtrX,Female,35,Other,Yes,Yes,Yes
6833,HG,Hooghly,Chandannagore,eJAY,Female,30,Transport,Yes,Yes,No
6834,HG,Hooghly,Chandannagore,vXat,Male,36,Other,No,No,No
6835,HG,Hooghly,Chandannagore,etUHs,Male,64,Other,Yes,No,No
6836,HG,Hooghly,Chandannagore,vMeYD,Male,29,Other,No,No,No
6837,HG,Hooghly,Chandannagore,LDXt,Female,32,Construction,Yes,Yes,Yes
6838,HG,Hooghly,Chandannagore,eaRxF,Male,37,Other,Yes,No,No
6839,HG,Hooghly,Chandannagore,WuWix,Male,42,Other,Yes,Yes,Yes
6840,HG,Hooghly,Chandannagore,RDemd,Female,32,Other,Yes,Yes,Yes
6841,HG,Hooghly,Chandannagore,OtCSft,Female,29,Transport,Yes,No,No
6842,HG,Hooghly,Chandannagore,YmVhsk,Female,33,Other,No,No,No
6843,HG,Hooghly,Chandannagore,KSoEpa,Male,61,Transport,Yes,No,No
6844,HG,Hooghly,Chandannagore,QFsu,Female,47,Other,No,No,No
6845,HG,Hooghly,Chandannagore,dyldRr,Male,55,Construction,No,No,No
6846,HG,Hooghly,Chandannagore,ZkrtMN,Male,43,Transport,Yes,No,No
6847,HG,Hooghly,Chandannagore,YhOWXB,Male,35,Construction,Yes,No,No
6848,HG,Hooghly,Chandannagore,ZTMn,Female,39,Transport,Yes,Yes,No
6849,HG,Hooghly,Chandannagore,vfonaO,Male,40,Other,No,No,No
6850,HG,Hooghly,Chandannagore,LpDiv,Female,61,Transport,Yes,Yes,Yes
6851,HG,Hooghly,Chandannagore,NYBieg,Male,44,Other,Yes,No,No
6852,HG,Hooghly,Chandannagore,aPZDJm,Female,33,Construction,Yes,Yes,Yes
6853,HG,Hooghly,Chandannagore,bEou,Female,24,Construction,Yes,No,No
6854,HG,Hooghly,Chandannagore,cSvvE,Male,26,Transport,Yes,Yes,Yes
6855,HG,Hooghly,Chandannagore,TljMRL,Male,33,Transport,Yes,Yes,Yes
6856,HG,Hooghly,Chandannagore,pxzMG,Female,40,Transport,Yes,Yes,No
6857,HG,Hooghly,Chandannagore,zBEEy,Female,26,Construction,Yes,No,No
6858,HG,Hooghly,Chandannagore,ffvQjc,Female,49,Transport,Yes,Yes,Yes
6859,HG,Hooghly,Chandannagore,SgHF,Female,52,Other,Yes,Yes,No
6860,HG,Hooghly,Chandannagore,DiDgI,Female,42,Transport,Yes,Yes,Yes
6861,HG,Hooghly,Chandannagore,Udidts,Female,21,Other,No,No,No
6862,HG,Hooghly,Chandannagore,sxrc,Male,48,Other,No,No,No
6863,HG,Hooghly,Chandannagore,YIBn,Male,48,Transport,Yes,No,No
6864,HG,Hooghly,Chandannagore,KXxrs,Male,26,Other,Yes,No,No
6865,HG,Hooghly,Srirampore,SMydWS,Male,31,Other,Yes,Yes,No
6866,HG,Hooghly,Srirampore,ERAolI,Female,48,Construction,Yes,Yes,Yes
6867,HG,Hooghly,Srirampore,qkUyWH,Male,52,Other,No,No,No
6868,HG,Hooghly,Srirampore,sitfr,Female,57,Construction,No,No,No
6869,HG,Hooghly,Srirampore,dIDP,Male,60,Transport,Yes,Yes,Yes
6870,HG,Hooghly,Srirampore,DaunP,Male,31,Other,Yes,Yes,Yes
6871,HG,Hooghly,Srirampore,jTrhvq,Male,24,Other,No,No,No
6872,HG,Hooghly,Srirampore,OYFCEH,Male,38,Other,Yes,Yes,Yes
6873,HG,Hooghly,Srirampore,PcTwj,Male,56,Other,Yes,Yes,No
6874,HG,Hooghly,Srirampore,fyTyx,Female,20,Other,No,No,No
6875,HG,Hooghly,Srirampore,qzNQCZ,Male,49,Transport,Yes,Yes,Yes
6876,HG,Hooghly,Srirampore,vkuVKc,Female,35,Other,No,No,No
6877,HG,Hooghly,Srirampore,pNNVq,Female,51,Other,No,No,No
6878,HG,Hooghly,Srirampore,BETrx,Female,29,Other,Yes,No,No
6879,HG,Hooghly,Srirampore,vOiyD,Male,41,Other,Yes,Yes,No
6880,HG,Hooghly,Srirampore,MGbZJ,Male,29,Other,No,No,No
6881,HG,Hooghly,Srirampore,HMZaI,Male,54,Other,No,No,No
6882,HG,Hooghly,Srirampore,Fyxxt,Female,22,Transport,Yes,No,No
6883,HG,Hooghly,Srirampore,ZdalE,Female,35,Other,Yes,Yes,No
6884,HG,Hooghly,Srirampore,TiyDK,Male,25,Other,No,No,No
6885,HG,Hooghly,Srirampore,tYyV,Female,30,Other,Yes,Yes,Yes
6886,HG,Hooghly,Srirampore,OlbT,Male,44,Transport,Yes,Yes,Yes
6887,HG,Hooghly,Srirampore,EPcUJY,Male,31,Other,Yes,Yes,No
6888,HG,Hooghly,Srirampore,JLHWk,Male,35,Transport,Yes,Yes,Yes
6889,HG,Hooghly,Srirampore,bpeuca,Male,42,Construction,Yes,Yes,No
6890,HG,Hooghly,Srirampore,WiYa,Male,27,Transport,Yes,Yes,No
6891,HG,Hooghly,Srirampore,MupweI,Female,32,Transport,Yes,No,No
6892,HG,Hooghly,Srirampore,NaMIO,Male,34,Construction,Yes,Yes,Yes
6893,HG,Hooghly,Srirampore,JBbiho,Male,45,Other,Yes,Yes,Yes
6894,HG,Hooghly,Srirampore,KMKhc,Male,61,Other,Yes,Yes,Yes
6895,HG,Hooghly,Srirampore,WDsIB,Female,65,Other,Yes,Yes,Yes
6896,HG,Hooghly,Srirampore,jlOVtF,Female,58,Construction,Yes,Yes,Yes
6897,HG,Hooghly,Srirampore,wjefO,Female,21,Other,No,No,No
6898,HG,Hooghly,Srirampore,mJGkqE,Female,56,Other,Yes,Yes,Yes
6899,HG,Hooghly,Srirampore,qXzhf,Male,29,Other,Yes,Yes,Yes
6900,HG,Hooghly,Srirampore,LpwkC,Female,26,Other,Yes,Yes,Yes
6901,HG,Hooghly,Srirampore,Pxkhg,Female,44,Transport,No,No,No
6902,HG,Hooghly,Srirampore,jqLZtZ,Female,47,Transport,Yes,Yes,Yes
6903,HG,Hooghly,Srirampore,DrnL,Female,23,Other,Yes,Yes,Yes
6904,HG,Hooghly,Srirampore,ITtb,Female,48,Other,Yes,Yes,Yes
6905,HG,Hooghly,Srirampore,nMCeWa,Female,31,Construction,Yes,Yes,No
6906,HG,Hooghly,Srirampore,MsoO,Female,33,Construction,Yes,No,No
6907,HG,Hooghly,Srirampore,WLXR,Male,39,Other,Yes,Yes,Yes
6908,HG,Hooghly,Srirampore,ZBTcpR,Female,50,Other,Yes,Yes,Yes
6909,HG,Hooghly,Srirampore,IPwFuS,Female,50,Transport,Yes,Yes,Yes
6910,HG,Hooghly,Srirampore,SzRUf,Male,32,Other,Yes,Yes,No
6911,HG,Hooghly,Srirampore,IMZMEG,Female,59,Other,No,No,No
6912,HG,Hooghly,Srirampore,wqQdz,Male,44,Transport,No,No,No
6913,HG,Hooghly,Srirampore,mAcg,Male,33,Transport,Yes,Yes,Yes
6914,HG,Hooghly,Srirampore,mDvK,Female,46,Other,No,No,No
6915,HG,Hooghly,Srirampore,UxNaSR,Female,62,Other,Yes,Yes,No
6916,HG,Hooghly,Srirampore,peIP,Male,27,Transport,No,No,No
6917,HG,Hooghly,Srirampore,FMDQR,Male,31,Other,Yes,Yes,Yes
6918,HG,Hooghly,Srirampore,tmpVLk,Female,63,Transport,Yes,No,No
6919,HG,Hooghly,Srirampore,uqsn,Female,37,Construction,Yes,No,No
6920,HG,Hooghly,Srirampore,womr,Female,27,Transport,Yes,No,No
6921,HG,Hooghly,Srirampore,WBRrF,Female,33,Construction,Yes,Yes,Yes
6922,HG,Hooghly,Srirampore,AKpey,Female,37,Other,Yes,No,No
6923,HG,Hooghly,Srirampore,XisEa,Female,36,Other,No,No,No
6924,HG,Hooghly,Srirampore,FBmd,Male,62,Other,No,No,No
6925,HG,Hooghly,Srirampore,zBrM,Female,46,Transport,Yes,Yes,Yes
6926,HG,Hooghly,Srirampore,GsCH,Male,24,Other,No,No,No
6927,HG,Hooghly,Srirampore,zJWhKY,Male,39,Construction,Yes,Yes,Yes
6928,HG,Hooghly,Srirampore,JHIgt,Male,41,Other,Yes,No,No
6929,HG,Hooghly,Srirampore,jlPWT,Female,51,Other,Yes,Yes,Yes
6930,HG,Hooghly,Srirampore,mGMO,Male,34,Other,Yes,No,No
6931,HG,Hooghly,Srirampore,mmLjsD,Male,41,Construction,Yes,No,No
6932,HG,Hooghly,Srirampore,Djez,Male,24,Other,No,No,No
6933,HG,Hooghly,Srirampore,hXYEA,Male,32,Other,No,No,No
6934,HG,Hooghly,Srirampore,lcVpcl,Male,29,Construction,Yes,No,No
6935,HG,Hooghly,Srirampore,GBLFUH,Female,32,Other,Yes,No,No
6936,HG,Hooghly,Srirampore,JLjKj,Female,51,Construction,Yes,Yes,Yes
6937,HG,Hooghly,Srirampore,RxxyTp,Female,49,Other,Yes,Yes,Yes
6938,HG,Hooghly,Srirampore,YgiLX,Female,37,Other,Yes,No,No
6939,HG,Hooghly,Srirampore,Sazi,Female,32,Other,Yes,Yes,Yes
6940,HG,Hooghly,Srirampore,zxpk,Female,39,Construction,Yes,Yes,No
6941,HG,Hooghly,Srirampore,DZCnR,Male,56,Other,No,No,No
6942,HG,Hooghly,Srirampore,AXOyl,Female,52,Transport,Yes,No,No
6943,HG,Hooghly,Srirampore,RPmF,Female,34,Other,No,No,No
6944,HG,Hooghly,Srirampore,JKRs,Male,36,Other,No,No,No
6945,HG,Hooghly,Srirampore,OivEW,Female,38,Construction,Yes,Yes,Yes
6946,HG,Hooghly,Srirampore,cXiRfb,Male,25,Transport,Yes,Yes,Yes
6947,HG,Hooghly,Srirampore,Eueca,Female,31,Other,Yes,Yes,No
6948,HG,Hooghly,Srirampore,KQMag,Male,48,Transport,Yes,Yes,Yes
6949,HG,Hooghly,Srirampore,LUeinc,Male,52,Construction,Yes,Yes,Yes
6950,HG,Hooghly,Srirampore,tVPqv,Male,22,Transport,Yes,Yes,Yes
6951,HG,Hooghly,Srirampore,IECUc,Male,33,Transport,No,No,No
6952,HG,Hooghly,Srirampore,Zdafmw,Female,27,Transport,Yes,Yes,Yes
6953,HG,Hooghly,Srirampore,GsdXO,Female,36,Construction,Yes,Yes,Yes
6954,HG,Hooghly,Srirampore,zRnkJ,Male,44,Other,Yes,No,No
6955,HG,Hooghly,Srirampore,SZqg,Male,35,Other,No,No,No
6956,HG,Hooghly,Srirampore,FAqmtN,Female,37,Construction,Yes,No,No
6957,HG,Hooghly,Srirampore,lFYlI,Female,55,Construction,Yes,Yes,Yes
6958,HG,Hooghly,Srirampore,uWLMLD,Female,34,Other,Yes,No,No
6959,HG,Hooghly,Srirampore,yYlY,Female,45,Transport,Yes,Yes,Yes
6960,HG,Hooghly,Srirampore,HQVg,Male,53,Construction,Yes,Yes,No
6961,HG,Hooghly,Srirampore,BZMIgQ,Male,38,Construction,No,No,No
6962,HG,Hooghly,Srirampore,qiST,Female,32,Other,No,No,No
6963,HG,Hooghly,Srirampore,vQjn,Male,59,Other,No,No,No
6964,HG,Hooghly,Srirampore,vpzzbA,Male,36,Transport,Yes,No,No
6965,HG,Hooghly,Srirampore,HUjcd,Male,45,Other,Yes,Yes,Yes
6966,HG,Hooghly,Srirampore,FTyUu,Female,34,Transport,Yes,Yes,Yes
6967,HG,Hooghly,Srirampore,DKvTLI,Male,23,Other,No,No,No
6968,HG,Hooghly,Srirampore,zkvORO,Male,32,Other,Yes,Yes,Yes
6969,HG,Hooghly,Srirampore,wnmK,Female,42,Other,Yes,Yes,Yes
6970,HG,Hooghly,Srirampore,neDf,Female,29,Transport,Yes,No,No
6971,HG,Hooghly,Srirampore,qbNn,Male,55,Other,Yes,Yes,No
6972,HG,Hooghly,Srirampore,UCPyU,Female,55,Transport,Yes,No,No
6973,HG,Hooghly,Srirampore,OIyi,Male,31,Other,Yes,Yes,Yes
6974,HG,Hooghly,Srirampore,AwxM,Male,42,Other,Yes,Yes,No
6975,HG,Hooghly,Srirampore,JBVgzR,Female,26,Transport,Yes,Yes,Yes
6976,HG,Hooghly,Srirampore,mXgVRL,Female,38,Transport,Yes,Yes,No
6977,HG,Hooghly,Srirampore,SvGF,Female,31,Other,No,No,Yes
6978,HG,Hooghly,Srirampore,djndv,Female,48,Other,No,No,No
6979,HG,Hooghly,Srirampore,szAMp,Female,41,Other,Yes,Yes,Yes
6980,HG,Hooghly,Srirampore,ORzdDA,Female,55,Construction,Yes,No,No
6981,HG,Hooghly,Srirampore,WqOSj,Female,31,Other,Yes,Yes,Yes
6982,HG,Hooghly,Srirampore,XVXAM,Male,30,Construction,Yes,Yes,Yes
6983,HG,Hooghly,Srirampore,ChZJ,Male,38,Transport,Yes,Yes,No
6984,HG,Hooghly,Srirampore,lGntJ,Male,34,Transport,Yes,Yes,Yes
6985,HG,Hooghly,Srirampore,eYEb,Female,22,Other,No,No,No
6986,HG,Hooghly,Srirampore,URZO,Male,29,Other,No,No,No
6987,HG,Hooghly,Srirampore,LNTm,Female,60,Transport,No,No,No
6988,HG,Hooghly,Srirampore,flWAc,Female,34,Construction,Yes,Yes,Yes
6989,HG,Hooghly,Srirampore,GXHk,Male,33,Other,No,No,Yes
6990,HG,Hooghly,Srirampore,OGJf,Male,21,Transport,Yes,Yes,Yes
6991,HG,Hooghly,Srirampore,qVnb,Female,35,Transport,Yes,Yes,Yes
6992,HG,Hooghly,Srirampore,iwAZu,Female,34,Other,Yes,Yes,Yes
6993,HG,Hooghly,Srirampore,WpHDGl,Male,48,Other,No,No,No
6994,HG,Hooghly,Srirampore,THFvia,Female,30,Construction,Yes,Yes,No
6995,HG,Hooghly,Srirampore,PtzoI,Male,37,Other,Yes,Yes,Yes
6996,HG,Hooghly,Srirampore,dWGw,Male,42,Other,Yes,Yes,Yes
6997,HG,Hooghly,Srirampore,WVdQSk,Female,33,Transport,Yes,Yes,Yes
6998,HG,Hooghly,Srirampore,RkrxdR,Female,44,Construction,Yes,Yes,No
6999,HG,Hooghly,Srirampore,loKKWN,Male,30,Other,Yes,Yes,No
7000,HG,Hooghly,Srirampore,TEock,Female,36,Transport,Yes,Yes,Yes
7001,HG,Hooghly,Srirampore,HgVa,Male,27,Other,Yes,Yes,Yes
7002,HG,Hooghly,Srirampore,KzYk,Male,49,Construction,Yes,Yes,Yes
7003,HG,Hooghly,Srirampore,BToU,Female,34,Construction,Yes,Yes,No
7004,HG,Hooghly,Srirampore,HiSPY,Male,41,Transport,Yes,Yes,Yes
7005,HG,Hooghly,Srirampore,JBndTF,Female,39,Other,Yes,Yes,Yes
7006,HG,Hooghly,Srirampore,ctppt,Female,49,Transport,Yes,Yes,Yes
7007,HG,Hooghly,Srirampore,LPGK,Male,33,Transport,Yes,No,No
7008,HG,Hooghly,Srirampore,nONhao,Female,45,Construction,Yes,No,No
7009,HG,Hooghly,Srirampore,IdvtI,Female,27,Construction,Yes,No,No
7010,HG,Hooghly,Srirampore,ZiZd,Female,27,Other,Yes,Yes,Yes
7011,HG,Hooghly,Srirampore,FRuX,Female,38,Construction,Yes,No,No
7012,HG,Hooghly,Srirampore,cZfPP,Female,45,Construction,No,No,No
7013,HG,Hooghly,Srirampore,qbgdk,Female,53,Other,Yes,Yes,Yes
7014,HG,Hooghly,Srirampore,PCzVw,Male,26,Construction,Yes,Yes,Yes
7015,HG,Hooghly,Srirampore,tzjX,Female,43,Transport,Yes,No,No
7016,HG,Hooghly,Srirampore,FUjNMa,Female,42,Other,Yes,Yes,Yes
7017,HG,Hooghly,Srirampore,pwoSPF,Male,60,Construction,No,No,No
7018,HG,Hooghly,Srirampore,MYIYwm,Male,31,Other,No,No,No
7019,HG,Hooghly,Srirampore,RUQEmx,Male,47,Other,No,No,No
7020,HG,Hooghly,Srirampore,DXqxg,Female,39,Other,Yes,No,No
7021,HG,Hooghly,Srirampore,UhZm,Female,40,Construction,Yes,Yes,Yes
7022,HG,Hooghly,Srirampore,cdbSvU,Male,40,Other,No,No,No
7023,HG,Hooghly,Srirampore,pqqfJ,Male,54,Other,No,No,No
7024,HG,Hooghly,Srirampore,NUDw,Female,32,Construction,Yes,Yes,Yes
7025,HG,Hooghly,Srirampore,oVoRtj,Female,54,Transport,Yes,No,No
7026,HG,Hooghly,Srirampore,HgKf,Female,30,Other,Yes,Yes,Yes
7027,HG,Hooghly,Srirampore,VzIesU,Female,27,Other,Yes,No,Yes
7028,HG,Hooghly,Srirampore,csvjq,Male,33,Other,No,No,No
7029,HG,Hooghly,Srirampore,QzQv,Male,35,Construction,Yes,Yes,No
7030,HG,Hooghly,Srirampore,GcCyuy,Female,38,Other,Yes,Yes,Yes
7031,HG,Hooghly,Srirampore,jiJF,Female,27,Construction,Yes,Yes,Yes
7032,HG,Hooghly,Srirampore,gqar,Male,50,Other,Yes,Yes,No
7033,HG,Hooghly,Srirampore,EzedBg,Male,60,Other,No,No,No
7034,HG,Hooghly,Srirampore,NeVD,Male,30,Other,Yes,Yes,No
7035,HG,Hooghly,Srirampore,DkHxWH,Female,44,Other,Yes,Yes,Yes
7036,HG,Hooghly,Srirampore,oOgWG,Female,56,Other,Yes,No,Yes
7037,HG,Hooghly,Srirampore,usKIYL,Female,31,Other,Yes,Yes,Yes
7038,HG,Hooghly,Srirampore,oxzzw,Male,39,Other,Yes,No,No
7039,HG,Hooghly,Srirampore,bLyDAl,Male,53,Other,No,No,No
7040,HG,Hooghly,Srirampore,aWfbNQ,Male,52,Other,Yes,Yes,Yes
7041,HG,Hooghly,Srirampore,IWJPAv,Male,39,Transport,Yes,Yes,Yes
7042,HG,Hooghly,Srirampore,wYwVf,Male,44,Other,Yes,Yes,Yes
7043,HG,Hooghly,Srirampore,Jzryft,Female,35,Construction,Yes,Yes,Yes
7044,HG,Hooghly,Srirampore,OFEG,Female,62,Construction,Yes,Yes,Yes
7045,HG,Hooghly,Srirampore,HTwmq,Male,55,Construction,Yes,Yes,Yes
7046,HG,Hooghly,Srirampore,WZhRq,Male,33,Other,No,No,No
7047,HG,Hooghly,Srirampore,RTga,Male,39,Construction,Yes,Yes,No
7048,HG,Hooghly,Srirampore,FqJsmF,Male,36,Construction,Yes,Yes,Yes
7049,HG,Hooghly,Srirampore,vETDqw,Male,32,Construction,Yes,Yes,No
7050,HG,Hooghly,Srirampore,SEQOI,Male,42,Other,Yes,Yes,Yes
7051,HG,Hooghly,Srirampore,nrUbM,Female,57,Other,Yes,Yes,Yes
7052,HG,Hooghly,Srirampore,CwRKY,Male,38,Transport,Yes,Yes,No
7053,HG,Hooghly,Srirampore,YtGRXn,Female,26,Other,No,No,Yes
7054,HG,Hooghly,Srirampore,CJFm,Female,53,Construction,No,No,No
7055,HG,Hooghly,Srirampore,SBuIwW,Male,50,Construction,No,No,No
7056,HG,Hooghly,Srirampore,qnCL,Female,51,Other,No,No,No
7057,HG,Hooghly,Srirampore,RvPAvI,Female,50,Other,Yes,Yes,Yes
7058,HG,Hooghly,Srirampore,wWFK,Female,31,Construction,Yes,Yes,Yes
7059,HG,Hooghly,Srirampore,BFoI,Female,34,Transport,Yes,Yes,No
7060,HG,Hooghly,Srirampore,pStO,Female,53,Transport,Yes,Yes,Yes
7061,HG,Hooghly,Srirampore,hFuI,Female,49,Construction,Yes,No,No
7062,HG,Hooghly,Srirampore,ifmXlR,Female,58,Other,Yes,Yes,Yes
7063,HG,Hooghly,Srirampore,iuYI,Female,33,Construction,Yes,Yes,No
7064,HG,Hooghly,Srirampore,wNmCet,Male,31,Transport,Yes,Yes,Yes
7065,HG,Hooghly,Srirampore,mJzWVO,Male,35,Transport,Yes,Yes,No
7066,HG,Hooghly,Srirampore,CIIec,Male,61,Other,Yes,Yes,Yes
7067,HG,Hooghly,Srirampore,hras,Female,33,Other,Yes,No,No
7068,HG,Hooghly,Srirampore,rGhbk,Female,44,Other,Yes,Yes,Yes
7069,HG,Hooghly,Srirampore,usLzoe,Female,49,Other,Yes,Yes,Yes
7070,HG,Hooghly,Srirampore,KLCe,Female,38,Construction,Yes,No,No
7071,HG,Hooghly,Srirampore,DeFFPw,Female,32,Other,No,No,No
7072,HG,Hooghly,Srirampore,etFHB,Female,33,Other,Yes,Yes,Yes
7073,HG,Hooghly,Srirampore,GAhkbi,Male,27,Other,Yes,No,No
7074,HG,Hooghly,Srirampore,QdoA,Male,37,Other,Yes,Yes,Yes
7075,HG,Hooghly,Srirampore,hvCe,Male,54,Construction,Yes,Yes,No
7076,HG,Hooghly,Srirampore,ystgGx,Female,25,Other,No,No,No
7077,HG,Hooghly,Srirampore,TOho,Male,66,Other,No,No,No
7078,HG,Hooghly,Srirampore,OFRHNb,Male,50,Other,Yes,Yes,Yes
7079,HG,Hooghly,Srirampore,pSLy,Female,25,Transport,Yes,No,No
7080,HG,Hooghly,Srirampore,wDBBYN,Female,33,Construction,Yes,Yes,Yes
7081,HG,Hooghly,Srirampore,BeuVlm,Female,53,Construction,Yes,Yes,Yes
7082,HG,Hooghly,Srirampore,ULoL,Male,54,Transport,Yes,No,No
7083,HG,Hooghly,Srirampore,YtriU,Male,28,Construction,Yes,Yes,Yes
7084,HG,Hooghly,Srirampore,GdiBs,Male,30,Construction,Yes,No,No
